btx_id,timestamp,major,minor,pos_id,deviceid,lat,lon,recvDate
16,1545202680548,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:00+09"
16,1545202681270,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:01+09"
16,1545202682176,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:02+09"
16,1545202683102,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:03+09"
16,1545202684448,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:04+09"
16,1545202687557,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:07+09"
16,1545202690550,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:10+09"
16,1545202691428,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:11+09"
16,1545202693282,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:13+09"
16,1545202694216,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:14+09"
16,1545202696167,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:58:16+09"
16,1545202737367,1,16,96,41056,35.0005,137.004479,"2018-12-19 15:58:57+09"
16,1545202762196,1,16,32,40992,35.000811,137.004329,"2018-12-19 15:59:22+09"
16,1545202762610,1,16,32,40992,35.000811,137.004329,"2018-12-19 15:59:22+09"
16,1545202764550,1,16,32,40992,35.000811,137.004329,"2018-12-19 15:59:24+09"
16,1545202767076,1,16,32,40992,35.000811,137.004329,"2018-12-19 15:59:27+09"
16,1545202768136,1,16,32,40992,35.000811,137.004329,"2018-12-19 15:59:28+09"
16,1545202771256,1,16,32,40992,35.000811,137.004329,"2018-12-19 15:59:31+09"
16,1545202774207,1,16,32,40992,35.000811,137.004329,"2018-12-19 15:59:34+09"
16,1545202813490,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:13+09"
16,1545202815096,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:15+09"
16,1545202816137,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:16+09"
16,1545202819316,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:19+09"
16,1545202822197,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:22+09"
16,1545202823078,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:23+09"
16,1545202824256,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:24+09"
16,1545202828270,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:28+09"
16,1545202830236,1,16,33,40993,35.001436,137.003992,"2018-12-19 16:00:30+09"
